名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***t,金牌会员,手机好漂亮，手感很好，功能也多，京东商城值得信赖！,2018-02-13 11:00:38,1,0,5
X***G,银牌会员,还可以，给家里人买的，蛮好用的，谢谢京东！就是没有赠品。,2018-02-06 16:08:08,0,0,5
Summer-huawen,PLUS会员,我妈妈很喜欢，款式颜色都不错，待机时间刚开始就消耗的蛮快的，拍照色彩一般，屏幕很情绪哦，打游戏诛仙3也还不错。还没使用到7天，等7天后如果使用没什么，再来追加好评。和苹果6s外型有的一拼哎,2016-11-20 18:07:27,1,0,4
1***p,银牌会员,机子很好用，声音大使用方便，经济实惠，赞一个吧！贊赞赞赞,2018-01-06 15:24:35,0,0,5
h***N,铜牌会员,手机用了才来评价的，头两天用起来还可以，用了一个月就出问题了死机还卡得很，还说是新机来的，分明就是一个翻新机，垃圾在也不会到这上面来买手机了，还是去实体店买放心点，垃圾,2018-02-18 20:46:44,0,0,5
j***i,银牌会员,宝贝收到了，非常满意！下次有需要还来！值得推荐！,2018-01-24 13:04:01,0,0,5
j***k,银牌会员,京东快递服务超级差，态度也不好，不是我一个人这么说的，我已知有n多人这么说了。你们快递不行，可以换快递啊！买家也可以指定快递，不能只用京东快递，不好的东西必须淘汰掉！,2018-02-13 08:48:39,0,0,5
小***嘟,PLUS会员,以下为我此次购买手机的真实经历1、手机为次品并被他人使用过，手机防伪标识已破损，手机开机并且有使用的痕迹，配件中无耳机，出于对消费者正常维护，要求退货处理，京东售后客服一直未审核通过，多次电话沟通，无果，在投诉第N（大于20）次，据审核通过（据说是某负责人打电话致歉，说处理此问题的为新员工，不知道该不该进行审核，我想问京东大哥，你们公司同时来了20个售后客服吗）其中有的客服服务态度极差；2、审核通过后，取件困难重重，快递员过来取货，拒绝取货，因配件中缺少耳机（京东大哥，我真心想说我也想找耳机呢，如果有耳机我会退吗），此时快递员电话沟通京东售后客服，其中某男客服回复：没有耳机不能进行取货，并说明客户描述中未见无耳机，且态度恶劣，及其不负责任，又重新联系售后服务，其中某女客服表现良好，确认可取货（我同样想问京东大哥，难道你们的后台都不相同，每个人看到的订单信息都不一样，可想而知，京东的管理及其混乱）3、已退货完毕，退款时某客服居然说要扣除耳机的钱，如不扣就不能进行退款（我再次跪拜京东大哥，反反复复都是同样的问题，我真心无语，从收货-退货-审核-取货-退款，一直都是因为配件中无耳机，京东错误,2017-05-26 22:21:09,52,9,1
j***u,银牌会员,这是哪啥意思？摄像头太模糊了，请说出你,2018-03-03 15:16:01,0,0,5
乱***人,PLUS会员,手机挺漂亮的，给妈妈买的,2018-01-08 18:02:48,0,0,5
1***p,金牌会员,手机给老婆买的…很实用的手机大家爱,2017-04-17 13:44:29,1,0,5
醉***卿,铜牌会员,东西很不错，主要是快递小哥速度快。,2018-02-25 18:03:20,0,0,5
j***5,铜牌会员,不错，比想象中的满意，下次还会来,2018-02-21 15:34:56,0,0,5
F***h,银牌会员,手机外观不错，但还没使用，质量好不好要用一段时间才知道，送货太不行，为什么留了的地址送不到终点呢，害得我叫了一个车去镇上拿货，希望今后把货送到村上，,2018-02-10 16:54:34,0,0,5
小***f,银牌会员,给父母用的看包装很好父母喜欢就好,2018-01-01 15:00:12,0,0,5
换***3,银牌会员,给老妈买的，我先用来试试,2018-02-20 11:24:12,0,0,5
j***a,金牌会员,京东一直在这里在东西方便快,2018-02-02 11:05:38,0,0,5
j***c,铜牌会员,给我妈买的，她很喜欢,2018-02-05 17:48:03,0,0,5
似***嬉,PLUS会员,价廉物美，低价并不代表低质量。,2017-03-05 22:30:15,2,0,5
j***5,铜牌会员,昨天晚上1O点下的单，第二天下午就拿到手机了，卖家的速度是杠杠的，这个手机真不错，外观非常完美,2017-12-24 15:27:06,0,0,5
南***i,PLUS会员,屏幕很大 买给妈妈  老人家很喜欢 总体来说还是不错的 快递小哥服务很好当天晚上七点下单的 第二天早上九点多就到了,2018-01-05 21:51:08,0,0,5
m***6,PLUS会员,给别人买的，用着还行，没什么问题。,2017-02-19 06:05:24,1,0,5
j***v,金牌会员,收货手机上贴了钢化玻璃膜，还有些第三方软件，我也醉了，什么情况呀，咨询了好多售后都说是高清膜，估计是别人退回的二手货吧,2018-01-29 23:24:15,0,0,5
j***y,银牌会员,接电话有时有声音，有时没声音，微信收到的祝福视频放不出来声音，发票没收到，发票没收到，发票没收到，发票没收到,2018-02-27 22:36:36,0,0,5
5***8,PLUS会员,一直信赖京东，质量很好，物流很快，服务态度很好，快递小哥棒棒哒。手机很好，送给大姨的。,2018-02-28 17:14:12,0,0,5
愛***裡,钻石会员,京东 真心给力、速度真赞、手机 不晓得 看着挺好，还贴了钢化膜，给老妈用 足够了 三个月换一个都行、,2018-02-26 17:37:50,0,0,5
j***w,金牌会员,手机很好，丈母娘很喜欢，好评！下次继续，，。,2018-01-16 22:35:20,0,0,5
j***8,金牌会员,还是不错的，支持国产机。,2018-01-10 08:54:04,0,0,5
x***q,银牌会员,这个手机还行，跟之前vivo操作方式不太一样，用着不习惯，还是应该买1300那个vivo了,2018-01-30 17:11:52,0,0,5
3***m,银牌会员,给妈妈买的，颜色很好看，手机感觉有点小，快递小哥很给力!用用看质量怎样，到时再评价,2018-02-24 14:34:00,0,0,5
兰***0,钻石会员,商品质量好，已经是第二部了， 便宜300元，值得购买，送货速度快，服务态度很好，送上门。,2018-01-06 10:47:25,0,0,5
j***a,铜牌会员,给邻居买的，今天刚到，我用的就是这个型号，应该还行吧，京东很给力，昨天买的今天就到货了,2018-01-12 22:16:57,0,0,5
半***首,银牌会员,手感   质感不错   物流也很快   昨晚十点下单   今天收到了   好开心哟,2018-01-24 14:22:22,0,0,5
j***g,银牌会员,客服维风服务态度很好，手机质量有保证，满意,2017-12-24 16:55:38,0,0,5
j***u,铜牌会员,手机收到了看着很不错，京东的速度很快！,2017-12-30 19:02:28,0,0,5
j***j,铜牌会员,物有所值，京东自营，值得信赖，希望一直把更好的质量，更强的服务一直传承，,2018-02-05 19:54:21,0,0,5
j***g,银牌会员,京东的货一直挺好的。给爸爸买的他挺满意。物超所值。买东西我一直信赖京东,2018-02-22 14:38:20,0,0,5
7***1,PLUS会员,说好的送给一个蓝音响根本就没发，不过手机没挺好的,2018-02-24 14:39:42,0,0,5
j***静,钻石会员,去年黑婆婆买的，今年给妈妈买了一套，先用用，手机很好用，一学就会了,2018-02-18 07:57:05,0,0,5
j***9,铜牌会员,不错不错，给妈妈买了，价格便宜，内存够用，小音箱让我很是意外，么么哒,2018-01-31 14:04:48,0,0,5
j***q,银牌会员,新机用着就是舒服 那速度没得说 屏幕也挺大的 大小拿在手里也合适,2018-02-26 21:46:14,0,0,5
j***c,铜牌会员,还行吧 给妈妈买的 开通了微信 她还蛮开心的 开心了就物超所值了,2018-02-26 10:38:31,0,0,5
桃***哥,银牌会员,给妈**礼物，很喜欢。顺便给买了个手机壳，哈哈，服务到位，物流棒棒的,2018-01-19 19:33:39,0,0,5
爱***技,企业会员,一直都是京东商城采购  品质值得信赖 质量好 送货速度快 送货到家,2018-01-28 15:12:15,0,0,5
j***a,金牌会员,比较薄 手感不错 之前也用这个牌子 给父母买的,2018-01-22 16:09:42,0,0,5
1***6,PLUS会员,买来送给老妈新年礼物，很开心，慢慢研究琢磨,2018-02-16 17:13:49,0,0,5
绝老头,PLUS会员,作为奖励公司员工用的，还是很不错的，送货快！,2018-01-31 23:30:11,0,0,5
李***生,PLUS会员,一直信赖京东，不为别的，买到的手机值得信赖。,2018-01-26 19:55:14,0,0,5
常***兴,金牌会员,商品质量保证，物流服务特好，服务特好，我打算再买一台同款手机！,2018-01-28 20:06:46,0,0,5
j***d,银牌会员,手机反应很快，快递非常周到，直接送到屋里，非常满意的一次购物。,2018-01-28 21:22:32,0,0,5
j***j,银牌会员,昨天订的单今天就收到了，手机包装很好和网上介绍的一样我很满意。,2018-01-15 15:09:26,0,0,5
双***离,银牌会员,用着还不错  声音都挺大 而且外观也非常完美 给老妈用真的挺好,2018-01-14 08:30:01,0,0,5
