名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
h***道,银牌会员,手机不好，也就是老人用一下，不适合年轻人用，内存太小网速太慢，我买了后悔了！好多东西要下载,2017-12-12 11:04:55,19,7,1
前***鱼,钻石会员,手机性价比很高，值得购买，速度很快，电池也够用,2018-03-07 12:55:38,0,0,5
s***a,PLUS会员,不错，手机运行速度快。,2018-03-08 21:08:09,0,0,5
j***t,钻石会员,此用户未及时评价，系统默认好评。,2018-03-08 09:09:02,1,0,5
李***6,银牌会员,买给妈妈用的，适合老人用，还可以。,2018-03-08 11:45:23,0,0,5
j***i,银牌会员,手机性价比很高，用了两天了，感觉电池还挺耐用的。运行的不错，一点也不卡。价格也不贵，挺划算的。颜色也很好看，织纹解锁很快。感觉超级好用,2018-03-06 14:41:07,1,0,5
j***利,PLUS会员,给老人买的，希望好用包装很好，密封，应该不是翻新机，物流非常快，第一天下单第二天就收到了。,2018-03-09 11:06:48,0,0,5
j***1,金牌会员,电池待机时间不错，一天也没下去多少电。屏幕清晰。不错不错，支持华为。最近买了两部华为手机了，都还不错。,2018-03-09 15:00:19,0,0,5
阳***g,注册会员,昨天晚上下订单  今天就收到手机   物流快    服务好      手机也非常满意  ！,2018-03-07 17:15:26,0,0,5
jdmpOVhZptHd,铜牌会员,刚回来，还没使用呢，京东的宝贝一般都是好的，应该不会错，过两天再追评吧。,2018-03-06 18:22:55,0,0,5
l***9,金牌会员,给老爸买的，他就用来接打电话，看看视频！运行速度还挺好的，看中了他的大电池续航能力，点赞！只是济南的快递小哥都是送货上门的，没想到县城里的快递员是送到小区门口，让自己下楼去取，这点不太满意！,2018-03-08 09:35:12,0,0,5
j***f,金牌会员,这手机很好使用，这是第三次购买了。很好，很好，一直支持京东。,2018-03-08 17:12:37,0,0,5
jd_鬼魅魑,PLUS会员,工作号用机，穷人的选择，?没毛病！,2018-03-06 18:01:29,0,0,5
小***6,银牌会员,手感很好，这个价格这个品质很好了，还送了手机壳，很喜欢,2018-03-07 18:41:15,0,0,5
最***腾,PLUS会员,东西质量很不错，用起来很方便。,2018-03-06 13:55:14,0,0,5
j***e,银牌会员,挺好的，老妈很喜欢，唯一不足的地方就是右下角贴膜的时候，总是有一个小角落贴不上，找了好几个地方，人家说这是手机屏幕问题，反正后来也没有解决，老妈喜欢，也不贵，就先用着吧,2018-03-08 11:26:05,0,0,5
s***1,PLUS会员,不错，物流很快，包装完整,2018-03-07 21:50:04,0,0,5
阿***上,PLUS会员,经济实惠，方便快捷！,2018-03-08 20:50:20,0,0,5
j***h,金牌会员,质量很好这已经是在京东买的第四个手机了,2018-03-08 13:00:53,0,0,5
j***v,银牌会员,手机挺好的，反应快，电池耐用,2018-03-06 08:17:20,1,0,5
梦***9,银牌会员,非常好，实用行很高，性价比很不错，赞,2018-03-08 13:08:43,0,0,5
8***勇,金牌会员,不晓得，帮朋友买的，到时候看看,2018-02-28 20:19:10,0,0,5
j***8,银牌会员,还没用，老人用应该不错吧！,2018-03-06 15:54:44,0,0,5
0***k,钻石会员,商品不错，实物比图片小的多。华为，信的过,2017-12-12 12:35:51,0,0,5
K***j,铜牌会员,不错，用了还可以,2018-03-09 16:55:40,0,0,5
