名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
笑***生,金牌会员,用了一段时间，不错。买的应该是最后一批了。,2018-03-07 08:46:30,0,0,5
勤***抱,钻石会员,系统速度快，工艺一流，价格实惠，买完断货,2018-03-08 22:40:14,0,0,5
W***0,金牌会员,比我三年前买的4X好用太多了。对于不打游戏的我来说，应对平时的各种小程序足够用了。省电，流畅很流畅，容量也够大，平时拍照也不错。没有发现其他问题。但是没有收音机模块，想通过耳机收听FM的同学这款不适合。其他不错。不知道在东北冬天室外电池耐用如何？,2018-03-08 09:46:46,0,0,5
宁***2,PLUS会员,这手机不错，性价比很高。已经买了二个，一个给孩子用。我都会推荐给别人这款手机。,2018-03-06 20:26:09,0,0,5
c***5,PLUS会员,还不错，非常满意，主要是京东自营送货快，下次还会买～～！！！，，，,2018-03-06 15:09:51,0,0,5
陈***-,铜牌会员,还不错  蛮喜欢的 这是第二次买了  之前2400买的    现在给我爸爸买,2018-03-06 12:33:25,0,0,5
cxgcsy,钻石会员,今天终于使用了一下，首先感觉不错，反应快，不卡顿。屏幕的确舒服，同样的分辨率，我现在用的联想zuk z2看同样的照片就没有惊艳的感觉。照相棒棒的，待机手机现在还不能确定。总的来说，比oppo，步步高好，小米就不讨论了。一个字，值。,2017-10-01 21:47:17,0,0,5
萧***蓝,钻石会员,"荣耀8，华为经典之作，非常棒！设计经典时尚，系统流畅配置高，操作简单，功能强大，非常喜欢，颜值刚刚的，非喜欢，国产大品牌，赞一个！希望华为越来越强，自助研发的CPU,华为好样的！",2018-03-07 18:17:28,0,0,5
怎***帅,钻石会员,有颜值，有内涵，666，特别好用，长得还好看，家人很喜欢,2018-03-07 17:43:55,0,0,5
s***f,银牌会员,东西不错，物流也快，比较满意的一次购物，快递员辛苦了。,2018-03-06 16:19:08,0,0,5
j***q,钻石会员,给老公买的，活动价还是蛮便宜的，深蓝色比较显档次哦,2018-03-07 08:27:03,0,0,5
丨***丶,PLUS会员,手机性价比挺高的。很喜欢,2018-03-07 01:34:42,0,0,5
l***0,金牌会员,非常不错，已经是第四个了，京东还是飞一般的感觉。,2018-01-31 11:23:15,0,0,5
混***C,金牌会员,帮老爸买的荣耀8，老爸很满意，我们一家四口人三个人都是华为，而且都是在京东买的，一直信赖京东！还会继续保持！！因为没和爸爸弟弟在同个城市就没法晒图了，比较遗憾。,2018-03-07 18:36:59,0,0,5
J***V,银牌会员,买来家人用的 性价比可以 质量也有保障,2018-03-09 17:39:03,0,0,5
j***友,银牌会员,手机用的很不错，一如既往的相信京东,2018-03-07 13:17:35,0,0,5
jd_埃及王,银牌会员,东西收到了不错哦?,2018-03-06 20:34:44,0,0,5
z***n,PLUS会员,"买给老人用的，老人很喜欢。各方面性能也够用，很好?。
可是好多赠品都没有货，而且这款还很紧俏。",2018-03-09 10:35:09,0,0,5
j***t,银牌会员,卖家发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，全五分好评，下次还会再来的，愉快的购物!,2018-03-06 21:38:51,0,0,5
j***2,PLUS会员,京东物流速度很快ψ(｀∇´)ψ外观、颜色都非常漂亮！,2018-03-07 21:29:48,0,0,5
j***c,金牌会员,手机还可以，用了两个多月了，总体上比较满意，价格也还可以。电池也可以，充一次电，正常使用的话，差不多两天！,2018-03-09 13:07:45,0,0,5
刘***真,银牌会员,现在应该是最便宜的时候了，没想到出厂日期还挺新18年1月的，一口气买了两个，不过上一个是之前买的，没有赠品,2018-03-09 14:46:33,0,0,5
j***g,金牌会员,第一次在网上买这款华为的手机，现在用了半个月，感觉还行，唯一不足的地方就是没用耳机?反应啊，性能啊各方面都不错，,2018-01-03 13:35:59,0,0,5
玻***草,PLUS会员,荣耀8 4GB+64GB 全网通4G手机 流光金，性价比高，客服态度好，下次再来,2018-03-06 19:59:12,0,0,5
j***z,铜牌会员,有时候会出现卡顿，不知道到底是网还手机，但是这手机总体还不错，我们班也有很多人用，希望这手机越办越好,2018-03-08 00:40:12,0,0,5
s***4,金牌会员,给老妈买的，和我用的手机一款，但是目前比我当时买便宜了近1000元，很划算，相信国产，相信华为！,2018-03-06 11:35:40,0,0,5
T***K,钻石会员,给家长买的，物有所值，适合五十岁左右对手机性能没有太高要求的人，可以满足日常沟通及拍照需求。,2018-03-06 13:03:51,0,0,5
庸***笔,金牌会员,用着不错，深蓝色挺好看的，给我爸爸用的，但是中年人用着可能字有点小！其他方面都很不错！赞一个,2018-03-06 11:40:34,0,0,5
j***3,铜牌会员,京东送货速度快，第二天就到了。机子的外观挺好看，手感很好。使用了一段时间，运行速度也快。,2018-03-06 17:10:49,0,0,5
S***帅,金牌会员,给老爸买的，特意用了一段时间才来评论的，虽然是以前产的手机，不过很流畅机身也很美，好评,2018-03-09 11:16:40,0,0,5
l***a,金牌会员,买了两个多月的时间了，手机非常好用，反应速度快，屏幕清晰，很大，性价比很高，物超所值。,2018-03-06 11:35:03,0,0,5
j***6,PLUS会员,给老爸买的，摄像效果超赞，虚化效果很给力，莱卡二代比一代强很多,2018-03-07 13:55:58,0,0,5
舒***0,PLUS会员,手机不错，拍照很清晰，屏幕显示效果也不错给家里老人用完全可以了,2018-03-06 22:58:36,0,0,5
