名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***j,铜牌会员,宝贝到家，首次在京东购物，体验真的很棒，迅速，让人放心，赞一个,2018-03-04 05:58:00,0,0,5
j***o,钻石会员,收到，还没有使用,2018-03-10 01:57:14,0,0,5
小***6,钻石会员,好评 给爸爸买的,2018-03-09 17:27:24,0,0,5
j***z,银牌会员,怎么里面没有发票,2018-03-08 21:12:53,0,0,5
d***9,PLUS会员,东西很好，运行速度快，屏幕清楚。可以。,2018-03-07 19:05:43,0,0,5
李***群,金牌会员,物美价廉，送货速度很快，第一天下单，第二天到货。手机外观也很好看。功能也很多。但有一点不太满意，盒内附件只有一个充电器，连耳机都没有，更别说手机外壳，皮套等小礼品了。配置太简单了,2018-03-05 21:24:33,0,0,5
y***e,金牌会员,公司办活动买的奖品，速度快，可以开增值税专用发票。挺好的,2018-03-07 19:25:16,0,0,5
余***倪,金牌会员,手机收到非常漂亮送给老婆的， 非常遗憾的是没得耳机说送。,2018-03-06 18:04:21,0,0,5
j***2,银牌会员,手机用了几天，感觉不错，一直用华为，值得信赖的品牌！,2018-03-06 09:23:40,0,0,5
宇***1,金牌会员,买了两个了，我要用长点时间才好评价,2018-03-07 21:26:54,1,0,5
p***4,钻石会员,手机外观不错，手感也挺好，使用以后再追评！,2018-03-08 08:15:15,0,0,5
y***1,金牌会员,这是买的第三个同款的了，用着好推荐给朋友的,2018-03-08 13:19:21,0,0,5
卫***8,金牌会员,物流太给力了，手机很好用,2018-03-08 13:14:07,0,0,5
j***w,银牌会员,给姐姐买的，姐姐说用着还不错，拍照清晰，不卡，电池容量很大，外观也很漂亮?快递直接给送到家里给快递员点赞???,2018-03-09 06:46:26,0,0,5
孔***a,铜牌会员,昨天下单今天下午就到了，快递小哥态度特别好。手机挺好的，和介绍的一样。支持国产华为，信赖京东。,2018-03-05 17:54:18,1,1,5
j***y,金牌会员,给老丈人买的   主要是看重电池容量大这一点  近几年 手机都是华为的  这次也应该不会差吧,2018-03-07 11:06:26,0,0,5
j***儿,PLUS会员,给老人买的，屏大，电池容量大，像素也高，内存也够大，足够用了。,2018-03-08 00:16:40,0,0,5
j***b,PLUS会员,此款手机外观漂亮，一直用的就是这个牌子的，比较好用，不错。,2018-03-06 13:18:03,0,0,5
大***子,PLUS会员,相信国产机，相信华为。京东商城购买华为手机让人放心。,2018-03-07 12:39:01,0,0,5
l***i,PLUS会员,京东上买东西，还是比较放心。。。。。。。。。。。,2018-03-06 19:16:12,0,0,5
j***b,银牌会员,一次买了俩，续航能力挺强的，力挺国产，春节物流慢能理解，好评！！！,2018-03-08 19:23:50,0,0,5
j***c,钻石会员,物流快机器好,2018-03-07 11:54:11,0,0,5
j***a,铜牌会员,可以,2018-03-09 13:53:31,0,0,5
j***b,PLUS会员,给我妈买的 昨天下单今天就到了！还不错,2018-03-08 16:40:23,0,0,5
5***I,金牌会员,怎么说，在京东最糟糕的一次购物，本来好心给姐姐买的手机，结果发现运行过慢，就申请退货了，然后快递员在2天之后才到，告诉我们不能退货，原因是后面有划痕，我去，有划痕我们根本就没有用，怎么可能会有划痕，申请退货之后客服告诉我不能退，超过24小时发现产品外观有问题，在买的时候没有告诉我的无理由退货是24小时啊，然后快递所有的就一直拖一直拖，拖到现在，然后告诉我只能自己解决，如果超过24小时只能质量问题只能维修，然后维修了也不能退，那我们消费者能说什么，哑巴吃黄连，自己吃亏着呗，所以真的建议，买这类型的东西，还真的要去实体店买，即使是给朋友买，不要嫌麻烦，自己邮下就好了，我还能说啥,2018-01-20 11:17:16,6,2,1
j***g,银牌会员,今天刚收到，试了试音质，像素都还可以，运行速度也挺快的,2018-03-08 15:17:02,0,0,5
j***6,银牌会员,物流快，钢化膜非常好，买回家自己贴，很方便，很实惠,2018-03-07 14:31:20,0,0,5
芝***m,金牌会员,给老人家买的，老人很满意，就是使用还不太熟练。,2018-03-06 20:37:23,0,0,5
j***m,钻石会员,这是买的第三个该款手机了，用着不错，不卡流畅,2018-03-08 21:19:39,0,0,5
h***5,铜牌会员,还是比较满意，虽然分辨率不高，但是电池大点，信号好。刚好适合我的需求。,2017-12-05 13:24:21,0,0,5
弦***楓,金牌会员,还是不错的，主要看中大电池容量，还没使用，使用后再来评价。。。。,2017-12-22 10:29:07,0,0,5
y***j,银牌会员,这款手机有的耳机不支持，不知道为什么,2018-03-07 15:08:05,0,0,5
r***1,银牌会员,非常棒！买给老妈用的内存很大很棒！,2018-03-09 13:58:25,0,0,5
j***f,银牌会员,昨天定的！今天就收到了！京东就是快,2018-03-07 14:09:34,0,0,5
j***w,金牌会员,昨天下午下单，今天下午收到了。快,2018-03-09 14:10:57,0,0,5
s***2,银牌会员,买给老爸用的，总体可以！滑动不卡，打电话玩微信非常流畅！899元买的非常划算！无赠品，手机壳和膜都是自己在网上购买，全部弄好给老爸的，老爸非常开心！嘻嘻,2018-03-07 17:26:09,0,0,5
闪***子,金牌会员,很好啊，非常流畅，屏幕细腻,2018-02-23 21:57:32,0,0,5
列***豆,银牌会员,给老妈买的，高、大、上。,2018-03-08 08:49:56,0,0,5
z***8,钻石会员,还不错，买给爸爸用的！,2018-03-09 12:43:20,0,0,5
T***E,钻石会员,一直在京东买东西，送货速度快，服务也好，商品质量有保证，刚给老妈买了一个手机，收到后感觉不错，第二天又下单给老爸买了畅想7Ｐ，希望老两口能开心,2018-03-08 12:57:12,0,0,5
卢***南,PLUS会员,华为手机，性价比高，屏幕大，速度快，运行空间充足，内存特别大，拍照质量好，重量轻，手感好，满意！在京东购物就是放心省心！,2018-03-09 15:33:46,0,0,5
j***5,银牌会员,手机不错，物流挺快的，是一次满意的购物。,2018-03-07 22:52:40,0,0,4
j***g,金牌会员,宝贝收到了，效果非常满意，信任国货，支持国产。华为手机值得信懒!京东快递就是快，从下单前收到货全程不到十小时，快递小哥辛苦啦!谢谢!,2018-03-08 20:07:29,0,0,5
j***b,铜牌会员,很差，用了几天手机就出现问题了，反回去修了好久。反回去的数据线也没发回来。售后太差了，不满意的一次购物劝大家去店里买售后什么都好一点,2018-03-09 21:24:39,0,0,5
f***u,钻石会员,很好，物流速度快，包装很好！用了一段时间才来评价，还去了零下32°测试，完全没有死机现象，使用流畅，屏幕色彩舒服，不刺眼！,2018-03-06 09:33:03,0,0,5
