名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
M***军,金牌会员,从15年开始，老爸先换mate s，我年底换mate8，16年初女朋友换荣耀7，妹妹用荣耀6，老妈也换mate8，到今年17年老妈换荣耀V9，妹妹换mate8，老爸换mate10 pro，现在女朋友换这款Nova 2s，一直都支持华为，当之无愧的国产第一，我不跟小米比性价比，不跟一加比多强的性能，不跟ov比拍照，但是综合起来就是华为第一，论品质，论口碑。京东一如既往给力，这个不解释，好了说了那么多，我只想说就我还没换手机?,2017-12-27 18:41:05,45,12,5
G***当,银牌会员,一直等着这款手机上市，终于等到了，如希望的好看，满意,2018-03-05 17:09:32,2,0,5
j***7,银牌会员,真的超好用，手感超好，本来想买粉色，但是越看黑色越喜欢。真的超级好用的，推荐颜控们购买！,2017-12-23 11:57:17,18,0,5
h***n,金牌会员,"买的时候，心里有三个机型。
1。v10，2。X20，3。r11s。
v10虽然cpu好，但是没有hifi，我比较钟意拍照和听音乐，所以pass了。x20和r11s对于他们的品牌无感，朋友都说是**专用机。
再说说机子的音乐，那hifi芯片的问题还是咋的，没我以前的meizu pro4的好，可能meizu是做播放器出生的。
拍照真的很强大，夜景，自拍都不错，由于是虚化，可以和单反有拼，就是算法还不行，拍了后看相册会卡好久，然后就是虚化的地方和主体过渡不会很自然，有点像很low的ps同志做的效果。
总体还是很喜欢的一台手机，华为加油。",2017-12-30 17:01:55,60,16,5
空***者,PLUS会员,这个机子我观察了有两周了，主要是和荣耀V10作对比，之前特别看好v10，因为是970芯片，是专门给游戏者配置的吧，我都预约好了V10.12月19那天抢上了，提交了订单，但是还没有支付，打算想让家里的媳妇过目一下，媳妇一看V10在一看2s果断让我买2s，我也二话没说直接下单2s，我的天呐，过了几天到货回来一看，真的是惊艳，黑玻璃中透着高贵和典雅，，不愧是国产机的领军品牌，这也已经用了有个两三天了，各方面感觉非常棒，吃鸡游戏正常玩，最好的一点就是玩很长的时间不发烫，一直用的苹果，这次买了华为手机，感觉国产手机真的是让我刮目相看，我也对比了一下苹果7s的指纹解锁，华为指纹解锁要比苹果快很多。身边的很多同事都开始用国产机了，真心希望国产机把苹果三星干下去，上述所有只代表我个人想法，不喜勿喷。谢谢?,2017-12-24 22:07:28,344,79,5
落蕊love,银牌会员,"宝贝用了两天才来评价，惊艳。华为nova 2s 是我到目前用过最惊艳的手机了。  手机很薄，屏幕6.0英寸，但是并不是你们想的手机很大，不好操作，大小和平时用的5.5差不多，操作起来绝对方便，而且屏幕分辨率很高，颜色真实艳丽，手机搭载前后双摄像头，拍出来的照片颜值特别高。 前置指纹解锁，速度就不用说了，特快。 而且采用Type-c接口还有耳机接口，很不错！  再说说这部手机的性能，搭载麒麟960，6G 运存，不管玩儿游戏还是看视频，非常流畅，有极佳的体验。音质方面，定制HiFi, 音质品质很高。 绝对够我们使用了。而且，出厂就贴膜，省去了贴膜的麻烦，华为在这方面觉得是为我们使用者考虑，点赞！ 此外，还赠送了手机壳，耳机，自拍杆，蓝牙音响，绝对良心商家。   不管手机颜值，拍照，性能，绝对上层，强烈推荐购买。相信我，买到手绝对惊艳你的三观。支持国产，支持华为！",2017-12-20 14:02:12,6,1,5
想***名,金牌会员,"优点3600万像素，高于苹果8的1200万 拍照秒杀市面上99％的手机 甚至优于80％的单反 拍照不用说 业界的领先者和领导者
缺点价格对很多工薪阶层来说有点小贵 很多人买华为不仅仅因为华为手机优秀， 而是心里的那种优越感！ 是身为一个中国人的自豪感！ 所以高价格势必是更强的成就感！ 是成功人士身份象征！
总结麒麟960，中国最强芯！ 代表着世界最先进的AI技术！ 以及中国在移动端的领导地位！75
优点3600万像素，高于苹果8的1200万 拍照秒杀市面上99％的手机 甚至优于80％的单反 拍照不用说 业界的领先者和领导者
缺点价格对很多工薪阶层来说有点小贵 很多人买华为不仅仅因为华为手机优秀， 而是心里的那种优越感！ 是身为一个中国人的自豪感！ 所以高价格势必是更强的成就感！ 是成功人士身份象征！
总结麒麟960，中国最强芯！ 代表着世界最先进的AI技术！ 以及中国在移动端的领导地位！",2018-01-09 07:52:07,4,3,5
没***4,钻石会员,整体都觉得棒棒的，本来想买粉叉的，想了想性价比太低，然后就购了这个，真的不比它差，该有的功能都有，手感也很棒，重量也合适。很贴心的128g的里面自带耳机，透明壳。让人不必担心在等手机壳的过程中手机损坏。这是入手的第三个华为，真的感觉约做越好了。只是功放音质和之前的魅族pro6没法比唉。可能用惯了吧。对了给快递员小哥一百个赞?，竟然给我送上三楼家门口了！简直对京东一万个放心?！,2018-02-01 16:45:55,7,3,5
j***4,银牌会员,从未重复使用过什么品牌，如今遇上了华为 不再换品牌了,2018-03-08 08:21:12,0,0,5
j***8,钻石会员,京东购物就是好，物流特别快。华为手机中国的好品牌。高端大气上档次。反应很快。配件齐全。还给了耳机。,2018-01-01 14:10:42,1,0,5
