名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
w***2,银牌会员,订单三天就送达了，用下来特棒，速度快，很实用。点赞（?ò ∀ ó?）,2018-01-01 08:44:20,0,0,5
B***W,铜牌会员,对这手机很满意，就是电池不耐用，其它的都很好，物流速度也快。,2018-03-05 14:37:31,0,0,4
B***_,PLUS会员,给家里人买的。比实体店划算多了。很超值 之前在这里买过。  支持京东,2018-02-01 19:56:31,1,0,5
j***k,银牌会员,整体不错，性能强，玩游戏会掉帧但也只是偶尔，而且就一两秒就恢复正常了。音质也还行，物流也贼快,2018-02-14 10:02:29,0,0,5
z***8,钻石会员,手机很慢，触摸迟顿，翻新机！以前在京东自营店买的不会这样！以后买东西还是在自营店买放心。,2018-03-02 14:50:56,0,0,5
j***3,银牌会员,第二次买了，给爸爸买的，他还不会用等着我回去给他弄好。整体很好就是发货有点慢了。,2018-01-21 10:35:29,0,0,5
j***y,银牌会员,荣耀8我一直想要买的，颜色和款色没说的，运行内存很快，非常棒京东值得信任。,2018-03-04 14:59:22,0,0,5
O***K,银牌会员,昨天下单今天就到了，今早看到物流迫不及待就想快点拿到了，真的很好！支持国产,2018-02-28 15:33:47,0,0,5
c***w,铜牌会员,打包装还可以服务还可以，今天买，明天到，现就看手机品质量好不好了，其他的都满意现升级看下,2017-12-19 11:46:39,1,0,5
h***i,金牌会员,果然是颜值王，很漂亮，虽然是2016年的机型，但够用了。大小手感都很好,2018-02-27 12:10:24,0,0,5
j***v,PLUS会员,电池不太耐用，别的跟我预想的一样！希望不是翻新机,2018-03-04 01:09:02,0,0,5
沉***船,银牌会员,剛收到貨，物超所值！剛化模有點不完美，更新系統時間挺長的，不過不影響机主使用…,2018-01-03 18:48:57,0,0,5
相***尔,金牌会员,手机收到了，非常好用，入网管理官网查过了，是正品，其它的还在体验中,2018-03-01 13:44:25,0,0,5
一***何,铜牌会员,就是你这个价格咋又降了？我买不到3天你就降价了。但产品可以是正品,2018-02-27 20:41:07,0,0,5
