名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
c***8,铜牌会员,用了一个星期了吧（21号犹豫要买什么手机，下午下单22号到手，29号评价），总体来说很不错！！首先：1。性价比超高，6g+64G诚意满满的；2。颜值超高，选择这手机有一点是因为他的颜值，黑金色很酷，很美；3。整体流畅，没卡过，电池够用一天半，中度使用，系统优化可以，后台很好管理；4。金边和红边和红环真的加分很大，辨识度很高；5。还有一点就是三个虚拟键在下边，而不是在屏幕上，这就相当于屏幕延伸到下面（个人观点）；6。侧边手势操作方便，加分；7。使用到现在没卡过，死机过，没刷机，当然android机月使用内存占用越大的，可以重启一下，大概两三天重启一下就好了；8。看评论也是担心自己的机子有问题，可管它呢，买自己喜欢的，有些人是自己不会用，就像有些人拿到旗舰单反相机也是不能拍好照；9。指纹识别很快，但对于我，不用这些科技，个人习惯吧；10。金属机身，冬天冷冷的，贴了水凝膜（前后都贴了），因为我的气囊支架贴不紧金属后壳上（捂脸；11。我是从lumia1020过来的，对于拍照这东西，已经看透了，这手机镜头优化不是很好，无法跟我的1020比，但只要技术可以，拍照完全能满足你的需求，我也是做摄影的；12。对了，6g是单通道的，感觉4g是不够的。,2018-01-29 22:49:15,3,2,5
丸丸萌萌,银牌会员,充电还行，没有很差，手机运行挺快的，空间也大，不过有时候会卡住，但很快就会反应过来的，毕竟是骁龙653的嘛！我原来用的都是荣耀的，所以用努比亚的没有悬浮按键不太习惯，手机应该还行吧～不过这得用久了才知道，那个系统其实是安卓6.0.1的，现在还没升级，所以也不知道升级了会怎样，喜欢的朋友快下单吧～,2018-02-24 14:27:35,1,0,5
K***h,铜牌会员,昨晚10点才订，中午就到了，快！包装很漂亮，手感很不错！！,2018-01-15 13:12:03,4,3,5
陌路同行2012,金牌会员,就这个价钱这么个手机啦！像素不及1200万的！上图就是，电量打开手机百分之92下午7点收到手机，到晚上10点半还有百分之40电量，试了一下通话情况，有回音，这个是主要问题！拍照清晰度弱于我的麦芒四！安兔兔评测分数如下，晚上拍照像素也一般吧！大家自己定夺买与不买，有问题可以咨询我哦！,2018-02-02 14:58:59,18,26,4
WLJ0306,钻石会员,秒杀其实是噱头实际已降到1299，限时用券200元1099到手，就手机硬件配置而言已非常超值！中兴努比亚不温不火关键还在系统的方面确实有待加强！人家凭系统低配高价，努比亚正相反，期待以后系统优化升级。我不是游戏控，使用手机的感受，下载速度很快，手机信号也可以，拍照尤其晚上，也没有像宣传的那么好，，手机做工很好比较轻薄，屏幕清晰，自带的大部分软件也可以删除，屏幕有一颗坏点查询不影响使用，重度使用，电池一天肯定要一冲。总之性价比高，冲着美国要制裁中兴华为，果断支持！你支持了洋品牌就支持了人家的经济，反过头来人家强大了来欺负你！洋奴们可以包容洋品牌这样那样的缺陷，支持了人家的发展强大！有血性的中国人应该支持自己发展强大！,2018-01-20 15:18:55,24,12,5
t***9,银牌会员,刚收到就打开看了，还行，挺新的，反应也够快，第一次使用安卓系统，开发使用中，如果好用再来追加好评！,2018-02-24 14:35:10,1,1,5
H***0,银牌会员,努比亚Z17mini雅黑版（6+64）到手4天，我总结一下我使用过程中的状态： 首先声明：我是女生，不玩手游，手机用的最多的是拍照、购物、聊天、电视剧和浏览网页。纯是自己使用的总结，不喜勿喷，不是专业人士，有些说的不对的，可以指正，但是不要人身攻击，谢谢。 1.大小对女生来说刚好，不显得很小，我照片中有和5.5寸手机的对比，自己看吧。 2.照相很清楚的，我都是选的专业那个选项。感觉人像模式不是很适合快速抓拍。 3.拿到手电量88%，安兔兔测评一直卡在17%不动了，我不会搞，就用鲁大师跑分了一下，具体跑分结果，各位看上传的照片吧。 4.电池真的太小了，早上充好电出门，到下午四点左右就没电了。看来充电宝是不能离身了。 5.看不到还剩余多少运存，太不爽了。虽然是6G的运存，目前不会卡顿，但是还是想知道还剩余多少的呀。 6.同时开启多个应用时，有个别应用无响应的情况，清理后，在重新开启此应用，正常使用。 7.桌面壁纸会自动更换，不过这个对我无所谓，我对桌面、主题、字体啥的，不是很在意。 以上是我这几天使用机器的总结。以后还有什么，再追评吧。,2018-01-20 10:58:34,6,1,5
伦***8,银牌会员,"优点:
手感好
京东就是快，快递小哥第一天晚上下单，第二天就送到了
过一段时间不用的话，手机后面金属机身凉凉的
（夏天凉快）
前置摄像头清晰，自动聚焦
充电快，比旧手机快很多
内存大，手机不卡
手机屏幕很大，虽然只有5.2英寸，感觉比5.5英寸的还好看
性价比有点高哦
手机屏幕摸着很舒服，像摸玉的手感（有点夸张），不过挺像的
缺点:
手机侧面的金色条不喜欢，看例图还以为是黑色的
手机后面不是平的，居然是手机摄像头更突出来的
后置摄像头双1300万不怎么样，还以为有摄像机的水平呢
系统桌面不好用，自己习惯用91
担心手机会摔坏，居然没有自带屏幕贴膜
手机不送耳机，不送手机壳，自己买好不划算
手机正面屏幕到侧面有点曲屏的弧度，有时候在曲屏的位置有东西想点点不到，校准也没用吧
手机居然在我买完以后降价了
手机居然在我买完以后降价了
手机居然在我买完以后降价了
手机居然在我买完以后降价了
手机居然在我买完以后降价了
既然我选择了你，我还是想说————————————————
努比亚我还是爱你的?????????????",2017-06-15 21:21:34,54,22,5
h***g,金牌会员,第一次用努比亚。。。。性能上来讲，手机跑起来很流畅……主观感受上，握在手里也很舒服，不压手。大小合适。系统用起来也挺棒的，比较容易上手。。。。用几天再看看。。。。。。。。唯一有点遗憾就是，竟然就一个裸机。。。没有手机壳没有贴膜。。嗯 都得自己买。。。。。.....,2018-03-02 19:17:13,0,0,5
爱***i,银牌会员,第二次买努比亚手机了，去年买的z11mini，今年买的17，还是6+64大内存，不过这次没有耳机，手感还是很好，很漂亮，小小的我很喜欢，打开设置了一下，拍照还和以前一样，我很喜欢，等用了再来追评，还有快递员，我不好意思手机卡没接到信息，耽误配送了，还好他们又给配送了一次，总之，我一直坚持努比亚手机，赞赞赞?,2018-01-19 22:04:35,10,2,5
