名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***r,银牌会员,手机反应快，物流快,2018-02-08 18:35:43,0,0,5
M***B,金牌会员,非常不错！！！！！,2018-02-02 11:21:39,0,0,5
白***5,银牌会员,啥子也没有送,2018-02-05 11:36:46,0,1,5
E***r,铜牌会员,为什么没有发票,2018-02-11 10:36:05,0,0,5
d***i,金牌会员,正品，物美价廉,2018-02-08 21:55:52,0,0,5
j***7,铜牌会员,都不送个屏保手机护套什么的，送的品质差一点也可以啊，现在拿到了没的保护套，怎么用。。。。真的纯裸机！还有套手机的袋子全是灰，是全新的吗？,2018-02-10 13:10:03,0,0,5
j***i,PLUS会员,刚到，看外观很满意，，屏幕大小也合适，以前也使用华为手机，早已习惯，，满意，，,2018-02-08 11:23:04,0,0,5
j***8,银牌会员,这款手机是帮妈妈买的，自己曾经也用过，怎么说呢，无功也无过吧！不过最佳的一点就是耐摔。,2018-02-27 06:34:05,0,0,5
j***d,金牌会员,发货有点慢，包装很专业，确保手机到手完好无损。使用了一段时间感觉不错，手机声音不错，像素也行，屏也够大，运行流畅，无卡顿现象！就是黑边没想到较大！！！其它暂时没发现什么问题，相信华为，希望耐用吧！,2018-02-03 22:00:18,0,0,5
j***0,金牌会员,目前用着不错,2018-03-04 09:10:44,0,0,5
j***6,银牌会员,很不错的东西,2018-01-21 16:57:18,0,0,5
j***愿,银牌会员,应该是正品，就是没有任何赠品，总体还是不错的，给个满分,2018-01-28 18:35:59,0,0,5
F***b,铜牌会员,手机外观好看，性能也不错,2018-03-03 12:25:39,0,0,4
刘***1,PLUS会员,东西非常好，第一天下单，第二天就到了，非常满意的一次购物，支持京东，一如既往的好。信赖京东。,2018-02-06 22:37:41,0,0,5
j***1,银牌会员,电池充电快放心用一天没问题，没有送保护膜，屏幕是带圆形的很难配到，还手机不错。,2018-02-23 11:45:09,0,0,5
j***2,银牌会员,货还可以哟！反正是新的各项功能都反应灵敏，是不是正版我不知道因为我不懂！,2018-02-21 19:14:05,0,0,5
j***l,银牌会员,物流有点慢,2018-01-29 09:05:04,0,0,5
j***w,银牌会员,手机还好了，就是物流公司那边慢了一点，我都催了好几次,2018-03-09 23:10:37,0,0,5
易***8,PLUS会员,还行，给老人买的，用着还顺手。,2018-01-26 15:21:25,0,0,5
j***a,银牌会员,手机非常的漂亮，大小合适，像素，敏感度挺好。,2018-02-12 15:03:24,0,0,5
h***n,钻石会员,支持国货，价廉物美，一直使用华为用了顺手,2018-03-08 13:22:40,0,0,5
g***l,银牌会员,手机很好，只是没有配套手机保护套和钢化膜。,2018-02-12 23:10:23,0,0,5
j***b,钻石会员,华为的手机越做越好，不愧为国内第一品牌。,2018-01-31 08:58:35,0,0,5
g***n,钻石会员,收到货了挺满意的，华为手机还是信得过,2018-01-25 07:23:05,0,0,5
P***l,银牌会员,用了一段时间了  挺流畅的,2018-01-30 17:05:11,0,0,5
j***d,银牌会员,手机手感还好，使用方便。,2018-01-29 15:50:00,0,0,5
j***1,银牌会员,手机还不错，物流也很快。,2018-01-22 00:27:47,0,0,5
b***q,银牌会员,还可以手机。华为,2018-03-05 19:09:08,0,0,5
u***B,银牌会员,好，相信京东,2018-03-07 11:33:36,0,0,5
j***t,金牌会员,一次性买了两台 先不说质量怎么样 快递是真的慢！快递明明到家门口了就是不送 等了两天要不是打电话给京东客服说要投诉还不给送！很气 很不舒服的一次京东购物！,2017-09-29 08:41:19,0,0,2
j***t,金牌会员,不是很爽的一次购物 买的两台 快递不给力 没想到京东也这么慢 大概不是自营吧,2017-09-29 08:42:40,0,0,2
一念o天堂,银牌会员,不是很满意，这个手机好像偷流量，流量用的好快，不知道为什么。,2018-01-19 18:20:29,0,0,3
j***6,钻石会员,卖家发一个有划痕重新封的手机，要求退货却说买家弄出划痕了，退货要扣300元，卖家这样坑买家有没有其他人有遭遇到？手机非常差，屏幕显示经常出现马赛克，喇叭声音有破音，大家擦亮眼睛，便宜没有好货，不要再有人被新松联这个无良卖家坑！不要再到新松联买手机！到京东自营买手机才放心，切记！,2017-09-13 20:03:38,10,0,1
tNfbPOBcISRg,银牌会员,现在用用感觉还可以，不知道以后咋样，就是什么都没有送，膜都没有一张，希望商家有所改进，还有就是没有发票，明明是要求要发票的，怎么就没有,2017-10-06 19:18:26,0,0,3
k***8,PLUS会员,手机倒是挺不错的，我对手机的保修时间提出疑问。有可能二手机，卖家未做出合理解释。,2017-11-29 22:58:38,0,0,3
火***5,PLUS会员,外观不好看，比想象中的差，速度还可以，一拿到手就感觉很旧，其他的没啥。,2017-08-21 11:22:11,1,0,3
j***x,银牌会员,屏幕的5.5英寸和我想的不一样，5.5英寸还包括了底下的三个基础键，感觉屏幕小了点,2017-08-18 17:01:14,0,0,3
