名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***7,金牌会员,今天收到了  刚打开没用呢   我相信京东  应该没错   先好评   过段时间再追平,2018-01-06 19:10:08,0,0,5
j***v,铜牌会员,听朋友介绍的，买了这款手机，样式好看，用着舒适，感觉还不错，性价比高，赞一个,2018-02-24 20:21:21,0,0,5
1***1,PLUS会员,很好，价格实惠，好用，物流给力，服务到位很好，价格实惠，好用，物流给力，服务到位,2017-12-29 07:09:11,0,0,5
a***x,金牌会员,手机总体感觉还算不错，但照相方面跟我以前用的360旗舰版差的不是一个档次,2018-03-01 15:46:27,0,0,5
j***y,银牌会员,帮在老家的弟弟下单买的，听说还可以。帮在老家的弟弟下单买的，听说还可以。,2018-02-28 13:59:24,0,0,5
j***6,PLUS会员,第二部了，帮人买的，感觉很实用，价格不高，期待华为质量过硬,2018-01-05 19:52:57,0,0,5
天***麟,钻石会员,手机很好，比实体店便宜，希望别出小毛病，京东的速度真快服务没得说，赞赞赞赞！,2018-01-13 08:50:37,0,0,5
台***级,银牌会员,手机不错 屏幕清晰 拍照效果好 可惜第三方物流太慢 等了好几天才到手,2018-02-14 21:36:32,0,0,5
中***生,银牌会员,这是我用过华为荣耀6X的第二个一样的手机，表现很好，没出过死机，卡机的事，支持华为荣耀,2017-12-29 18:50:08,0,0,5
j***f,铜牌会员,非常棒！谢谢卖家提供的好商品！手机物美价廉！好,2018-01-16 09:47:42,0,0,5
伊***珊,银牌会员,给妈妈买的，适合她用，年轻人，特别是要玩游戏的就差点儿了,2018-03-07 20:59:14,0,0,5
j***么,PLUS会员,好用，性价比挺高的，支持华为，愿越做越好！,2018-01-19 20:42:38,0,0,5
j***k,金牌会员,电话本身品质是不错的，但就是这个物流速度简直和?一样，没法说,2018-01-19 13:17:21,0,0,5
苜***李,银牌会员,用了一天各方面感觉还不错 ，  外型也漂亮。挺满意的。,2018-03-05 16:11:52,0,0,5
j***u,银牌会员,还不到一看就会光棍节看哈方法所以了哈依然染发好卡看法额OK,2018-01-15 18:39:07,0,0,5
恋***7,PLUS会员,给老爸买的，一直用的华为，不错的手机,2018-01-28 07:38:46,0,0,5
相***1,PLUS会员,华为荣耀手机值得信赖！就是快递速度太慢了…商品页面显示14点前下单当天发货！我是早上十点多下的单  到第二天下午五点还没有出库 下单后过了二十九个小时-既然还没有出库！,2017-10-18 17:55:40,2,0,5
一***酆,银牌会员,不错不错?。用起来很流畅。是给老爸使用的。,2018-03-04 20:11:57,0,0,5
j***2,铜牌会员,用着还可以！耐电一天一充玩大型游戏一点都不卡,2018-03-03 15:10:18,0,0,5
Scott_Lee,金牌会员,不错。还会继续购买。品质有保障。还算一次不错的体验。,2018-01-02 02:14:22,0,0,5
j***8,银牌会员,货收到了手机怎么会是华为移动4G的，物流太慢了,2018-02-12 09:07:30,0,0,5
j***d,PLUS会员,质量还是不错的，外观给力，要的就是颜值。合格的千元机,2017-11-16 15:18:29,0,0,5
j***b,PLUS会员,好用，不错，性价比高，物流快，很喜欢，华为手机，好用,2017-11-10 10:21:43,0,0,5
j***a,银牌会员,手机收到了，卡搭不进去还要去移动公司裁卡用了再说,2018-01-04 19:52:58,0,0,5
j***r,铜牌会员,才收到货，感觉还行。只是没有耳机，不知呈咋回事？,2018-01-03 20:44:54,0,0,5
