名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***d,PLUS会员,物流2天到货很快，服务态度比较好促销送的赠品也多，手机也不多说了网上全是晒的美图很好看大家都知道晒几张图大家自己评测看下，总体很满意。,2017-06-28 17:51:46,10,3,5
华仔tom,金牌会员,我是双11当天下单的，入手价2299，第一次在京东买手机，心里还是有点小怕怕。等快递员当面给我拆开包裹时，发现担心是多余的。虽然遇上双11，发货有点慢，可快递员态度很好，亲自送到家，说其它都是枉然，货真价实才是硬道理。亲手划开手机盒的包装膜时，第一感觉是原装货，是正品。容我使用一段时间后，再来追评。,2017-11-18 10:35:37,5,2,5
j***1,PLUS会员,颜值很高的机器，配置也不错，双摄给力，还不突出，完美，不带套，感觉很好！备用机给力！,2017-12-27 09:31:31,1,0,5
摸***子,银牌会员,感觉不错。刚到手手感不错！原本以为是曲屏的不是的。不过手感可以的！而且验过了是真的。还有小礼物。就是没有配送耳机！,2017-06-23 23:20:41,18,5,5
x***3,PLUS会员[试用],安兔兔跑分12万多，系统流畅，指纹解锁是火箭的速度，双面玻璃太阳下亮瞎！相机也清楚晚上是夜视仪效果！,2017-07-03 22:33:31,7,0,5
j***f,PLUS会员,手机不用三天就到手了，京东快递真是快,2017-06-20 20:35:51,16,17,5
G***1,银牌会员,刚收到，外观看起来不错。,2017-08-17 17:00:12,0,0,5
金***7,银牌会员,手机确实不错，期待已久。从荣耀6一直用到现在，改换荣耀9了。价格性价比都超高。喜欢海鸥灰有男人气概。荣耀是国人的骄傲。,2017-07-03 22:12:57,9,0,5
j***f,金牌会员,手机收到了，谢谢快递小哥，手机很漂亮呦，赠东西也好多呀，特别喜欢，给朋友买的，当做生日礼物呢，朋友特别喜欢呢,2017-06-28 17:21:03,10,2,5
j***v,银牌会员,今天收到手机，和想象中的一样，很满意。还没用，据同事们说不错，期待中。上边展示的赠品也都有，已经都用上，比较满意。就是钢化膜老公贴的不专业，有气泡。下次换膜让专业人士换。,2017-06-30 23:06:17,2,1,5
NHBPJjAYvKJS,银牌会员,送的充电宝数据线不对，防爆膜也是匹配，啥意思,2017-06-21 13:15:19,24,10,5
j***m,钻石会员,手机特别漂亮 使用上手 操作流畅 是更换手机的不二之选 一机千年面 手机特别漂亮 使用上手 操作流畅 是更换手机的不二之选 一机千年面 手机特别漂亮 使用上手 操作流畅 是更换手机的不二之选 一机千年面,2017-07-27 10:53:23,0,1,5
羽***9,金牌会员,用了一个星期了，荣耀9真心不错，京东物流像蚂蚁，太慢了，卖家不错。一个星期的体验，用时间长点，会发热。语音控制很牛B，可以PK苹果7?，大小刚好，手感舒服，国产机真牛，支持华为，期待下一代产品。,2017-07-15 16:07:31,0,0,5
j***4,金牌会员,"特意使用了一个星期才来评价。
手机反应速度很快，好评！
发货物流一般。",2017-07-09 08:38:57,4,0,5
W***d,银牌会员,信的过的品质，没毛病,2017-07-05 05:55:08,3,0,5
