名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***0,金牌会员,质量很好，就是后悔没有买大内存了，后悔了，如,2018-03-08 21:22:50,0,0,5
w***3,PLUS会员,用着手机还不错像素也可以,2018-03-07 07:29:14,0,0,5
腊***漪,钻石会员,给公公买的，不错，他满意，屏大字大，适合老人用,2018-02-09 18:16:22,0,0,5
j***4,钻石会员,样子好看，华为手机质量好，收到非常惊喜。,2018-03-09 22:56:14,0,0,5
q***1,银牌会员,手机不错挺快上网，拍照清楚，手机好漂亮，,2018-03-06 15:33:58,0,0,5
j***b,银牌会员,"商品很好跟自己在实体店买的麦芒5一样
赞",2018-03-05 17:22:33,0,0,5
j***1,钻石会员,不错，做工精细，有手感！性价比挺高的,2018-03-06 16:56:48,0,0,5
j***c,银牌会员,手机不错，国产品牌大气超值，下次还来,2018-03-06 06:40:23,0,0,5
j***7,金牌会员,老妈用着很好，特别是指纹解锁，杠杠的,2018-03-04 02:03:29,0,0,5
艾***美,银牌会员,挺好的，第二次购买了，超值性价比高,2018-03-06 22:17:21,0,0,5
j***1,金牌会员,支持国产，全家人都是华为，真心好用,2018-03-01 21:13:52,0,0,5
j***6,金牌会员,买来暂时用着，还可以吧，没有毛病,2018-03-04 11:53:48,0,0,5
j***g,银牌会员,此用户未及时评价，系统默认好评。,2018-03-04 11:29:57,0,0,5
j***q,铜牌会员,很不错，快递很快，老爸很喜欢?,2018-03-02 15:34:05,0,0,5
j***e,金牌会员,非常不错用着很喜欢！还会再买！,2018-03-09 20:35:19,0,0,5
半儿1114,银牌会员,用了一段时间了，还不错，挺好的,2018-03-10 02:00:19,0,0,5
j***o,金牌会员,挺好的，运行流畅的，颜值挺高的,2018-03-04 22:23:52,0,0,5
j***2,银牌会员,手机好，物流快，服务态度好。,2018-03-01 19:31:02,0,0,5
F***G,钻石会员,价格比较合适，用着感觉还行,2018-03-06 15:20:34,0,0,5
傲***0,铜牌会员,感觉颜值很高，手机屏幕挺大,2018-03-06 09:19:47,0,0,5
x***9,钻石会员,第一次网上买，效果很不错,2018-03-08 12:24:51,0,0,5
四***符,钻石会员,帮亲戚买的，表示很好用的,2018-03-06 08:58:26,0,0,5
r***e,银牌会员,外观漂亮，性能待观察。,2018-03-06 11:51:10,0,0,5
j***i,铜牌会员,还可以的，感觉还不错。,2018-03-06 00:20:51,0,0,5
j***1,银牌会员,老妈蛮喜欢的，棒棒哒,2018-03-03 08:12:02,0,0,5
依***月,银牌会员,给老妈买的，十分满意,2018-03-02 21:33:05,0,0,5
J***u,钻石会员,帮朋友买的，表示满意,2018-03-02 09:06:07,0,0,5
j***o,银牌会员,很满意，我喜欢?,2018-03-07 20:41:22,0,0,5
海***云,银牌会员,给老妈买的，很满意,2018-03-07 18:37:19,0,0,5
山***默,银牌会员,还不错！一直用华为,2018-03-03 09:20:25,0,0,5
x***i,银牌会员,还不错值得拥有,2018-03-02 16:27:31,0,0,5
k***a,银牌会员,手机还可以好,2018-03-01 19:42:19,0,0,5
P***儿,金牌会员,手机还是很好用，像素蛮好，看照片就晓得，手机拍的！速度也蛮快，总体就目前而言好评,2018-03-07 23:22:53,0,0,4
l***7,PLUS会员,还好-_-||,2018-03-08 12:48:01,0,0,4
j***v,金牌会员,手机是可以的。系统是出厂的150版本，可以升级到170。自己贴膜的时候，发现屏幕上有3道长长的划伤，好在不影响使用。上次买mate10我就确定是别人退过的手机，系统已经被升级到最新版本，而不是出厂版本，手机还有其它小问题。这次又这样。7天无理由退换，伤害的是其他用户的利益。建议华为向其它品牌学习，手机只要联网就自动激活，不可退换。京东的7天无理由真的该改了，买电子产品尤其心烦，以后去实体专卖店。,2018-01-05 13:59:46,0,1,3
j***e,铜牌会员,东西不错,2018-03-08 07:25:15,0,0,5
s***g,钻石会员,还行吧，,2018-03-02 16:43:05,0,0,5
3***3,银牌会员,手机是帮别人买的，具体好与不好，暂时未得到反馈，但是！！我只知道价格波动太大了！1.4下单，1.5手机还未收到就已经降价了！然后今天来看，发现又降价了！真的，无力吐槽，要不是今天要打电子发票，根本不晓得降价这么多！,2018-01-08 09:24:40,0,1,3
v***0,钻石会员,在京东也买了好多次手机了，这次最差，包装盒的封条是松的，手机上面的保护膜居然有不规则的灰尘痕迹，怀疑是别人退货再销售的！看来以后还是只能买新款机器啊！这种库存商品时间长了就说不清楚了！反正机身没发现问题，又是便宜货，懒得换了。,2017-12-27 01:42:01,0,1,3
