名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
谁***乱,钻石会员,这个手机吧。也就这样，手机卖家，客服处理不了问题，解决个事儿都是瞎扯淡。手机还有点卡。,2018-03-09 11:05:36,0,0,5
s***k,PLUS会员,非常实用！物美价廉！送货特别快！小哥服务态度特别好，感谢感谢,2018-03-09 20:56:09,0,0,5
把***H,PLUS会员,3+32买给妈妈用的，足够了，性价比很高，外观也不错。,2018-03-10 00:43:09,0,0,5
j***h,PLUS会员,整体感觉不错，指纹解锁超灵敏，反应比较快，整体比较喜欢,2018-03-09 22:21:05,0,0,5
j***赞,金牌会员,手机款式很不错，运行也好，清晰度也好，唯一不足的是赠送的钢化膜不匹配！,2018-03-09 08:12:27,0,0,5
t***g,PLUS会员,性价比很高的一部手机，运行速度很快，发货也很快,2018-03-07 14:36:17,0,0,5
a***6,PLUS会员,物流很快，服务很好，性价比高，运行快，值得购买,2018-03-05 21:49:17,0,0,5
j***d,银牌会员,这手机是我朋友叫我给他老婆买的，他说用起来很好.下次都在网上买,2018-03-06 20:55:58,0,0,5
j***e,钻石会员,4米闵明明,2018-03-04 23:19:09,0,0,5
练***斋,PLUS会员,赠送的手机壳太次了，送的膜还是型号不对的……,2018-03-05 15:24:23,0,0,5
q***蚁,铜牌会员,"手机还行,就是反应有点慢.不过一分钱一分货,心里还可以接受",2018-03-09 01:23:22,0,0,5
z***I,铜牌会员,手机到了，物流挺快的，两天就收到了，手机挺好的�����,2018-03-09 14:21:20,0,0,5
1***p,PLUS会员,在一起吗！这么好吃呢一个星期六就不是,2018-03-06 13:27:38,0,0,5
_***_,PLUS会员,经常在京东购物，物美价廉，喜欢京东！,2018-03-05 11:57:12,0,0,5
j***c,铜牌会员,手机很好超爱使用很流畅反应好电池耐用很好的一次购物,2018-03-09 21:48:39,0,0,5
j***u,金牌会员,像素还好，就是之前没有介绍这个给同学，他用着很好用,2018-03-08 15:25:28,0,0,5
j***9,金牌会员,手机非常不错，有重量，老人用很合适，黑色很漂亮！,2018-03-07 11:38:27,0,0,5
b***7,银牌会员,屏幕大小合适，系统运行流畅，物美价廉，值得购买！,2018-03-05 09:56:47,0,0,5
j***7,银牌会员,给老婆买的，用了快一月了，没任何问题，非常喜欢,2018-03-07 08:21:20,0,0,5
c***琦,PLUS会员,真心不错，这个价位挺不错,2018-03-09 11:16:29,0,0,5
赵***5,PLUS会员,买来给老人用的，看着不错,2018-03-07 15:51:28,0,0,5
H***L,铜牌会员,商品都一样，就是电池不好用，一天不到就没电了,2018-03-07 12:32:33,0,0,5
j***t,PLUS会员,谢谢商家，给妈妈用实用,2018-03-07 21:41:33,0,0,5
暮***r,银牌会员,用了一段时间了，还是很不错的，支持国产,2018-03-09 20:45:33,0,0,5
無***名,钻石会员,挺不错的一款手机，给妈妈买的，她很喜欢,2018-03-08 16:22:00,0,0,5
海***记,银牌会员,手机已收到，试用过，质量很好！值得买！,2018-03-07 21:09:14,0,0,5
李***8,银牌会员,看起来还可以，但是还是要用了才知道质量,2018-03-07 10:41:12,0,0,5
j***w,铜牌会员,手机还可以，就是掉电不是一般的快 ！！,2018-03-06 21:21:05,0,0,5
L***4,银牌会员,手机很好用！运行内存不错！触屏灵活！,2018-03-08 14:12:39,0,0,5
j***2,银牌会员,赠品钢化膜用不了，不知道是不是搞错了,2018-03-07 10:57:03,0,0,5
j***m,铜牌会员,一般吧，安装微信安了半个小时才安上,2018-03-09 11:53:06,0,0,5
1***p,银牌会员,手机很好，就是送的膜不行，小一圈,2018-03-08 21:29:40,0,0,5
b***Z,金牌会员,手机还不错，反应灵敏，比较好用。,2018-03-08 21:31:03,0,0,5
d***g,金牌会员,这手机流畅度还可以，3g内存略小,2018-03-07 13:30:29,0,0,5
l***1,铜牌会员,非常棒的一款手机，对得起价格。,2018-03-09 15:31:54,0,0,5
x***_,钻石会员,给老爸买的，已经用上了，很满意,2018-03-09 10:18:29,0,0,5
j***a,金牌会员,为什么连不上网，不能上网怎么退,2018-03-05 20:31:26,0,0,5
j***6,金牌会员,这是我最喜欢的东西，超喜欢！,2018-03-09 09:41:31,0,0,5
j***3,银牌会员,挺好的。荣耀V9青春版。,2018-03-07 18:03:57,0,0,5
j***b,铜牌会员,手机还不错，就是没有耳机,2018-03-07 08:10:01,0,0,5
e***Z,银牌会员,我买了两部用了还蛮好用的,2018-03-06 07:54:01,0,0,5
y***G,铜牌会员,款式还可以。买给小孩用的,2018-03-05 08:52:06,0,0,5
l***e,金牌会员,手机不错，居然没配耳机,2018-03-08 22:41:07,0,0,5
j***k,银牌会员,很好，会直支持华为的，,2018-03-07 11:40:12,0,0,5
j***3,钻石会员,东西非常好用，物美价廉,2018-03-06 20:34:32,0,0,5
隐***伤,银牌会员,蓝色有点暗，其他都不错,2018-03-05 14:41:03,0,0,5
j***m,银牌会员,"送给妈妈的,妈妈喜欢",2018-03-08 16:57:27,0,0,5
j***4,铜牌会员,还可以，便宜、好看。,2018-03-06 19:04:17,0,0,5
z***n,钻石会员,外观好看，速度还可以,2018-03-06 17:39:36,0,0,5
A***g,铜牌会员,还可以，蛮好用的。,2018-03-09 14:38:07,0,0,5
袁***k,银牌会员,挺不错的，贊一个！,2018-03-06 20:46:13,0,0,5
j***0,钻石会员,好东西就应该晒出来,2018-03-06 14:39:11,0,0,5
j***c,铜牌会员,V9手机还行我喜欢,2018-03-05 23:03:46,0,0,5
无***伤,钻石会员,东西不错，价格合适,2018-03-05 11:49:02,0,0,5
j***3,铜牌会员,看电视就这样的画质 也挺耗电的 但总得来说还行,2018-02-03 11:51:17,0,0,3
l***1,钻石会员,多次购买了 不错,2018-03-09 13:40:14,0,0,5
c***e,金牌会员,还不错，效果还好,2018-03-08 13:10:02,0,0,5
D***p,银牌会员,手机到手挺好用的,2018-03-07 16:33:49,0,0,5
孙***建,金牌会员,物流慢，别的没啥,2018-03-06 06:54:50,0,0,5
t***4,银牌会员,非常好！很满意！,2018-03-05 17:22:26,0,0,5
j***o,金牌会员,不错小孩很喜欢,2018-03-07 17:18:01,0,0,5
j***b,铜牌会员,商品很好，赞赞,2018-03-07 13:34:56,0,0,5
j***l,银牌会员,服务真的很好,2018-03-09 08:21:28,0,0,5
j***伍,金牌会员,拍照一般，屏幕一般，不过作为老年机给爸妈用的，反应速度还可以，声音大很合适,2018-03-08 20:50:08,0,0,4
j***0,金牌会员,手机感觉还可以，暂未发现问题，服务态度有待提升。,2018-03-05 15:54:53,0,0,4
j***c,铜牌会员,速度有点慢，总体还行。,2018-03-04 18:15:42,0,0,3
j***z,银牌会员,刚买回来，还没发现有什么问题，就是像素有点低。严重吐槽一下物流，整整发了一个星期才到。从深圳发货，从我下单起，四天才离开广东,2018-03-09 10:48:42,0,0,3
V***I,铜牌会员,手机电池不行，每天都要充电，一天下来没怎么玩，就看看微信朋友圈之类用了50%的电,2018-02-06 19:44:57,0,0,3
j***a,金牌会员,怎么说呢，没有荣耀8青春版好，反应慢不怎么适合打游戏，而且没有荣耀8青春版好看,2018-01-27 19:42:17,0,0,3
小***s,铜牌会员,说好的钢化膜呢！说好的硅胶壳呢！里头就手机加充电器。,2018-03-01 19:01:04,0,0,3
柏***秋,银牌会员,屏幕显示效果一般般，还好电池耐用，照相不行,2018-03-03 06:26:31,0,0,3
j***d,银牌会员,送的钢化膜与手机不匹配，物流特别慢，超过一周,2018-02-03 13:41:21,0,0,3
j***x,银牌会员,太小了，不符合大小，手机屏幕看着很别扭。,2018-03-03 02:12:56,0,0,3
风***粟,铜牌会员,手机还行送的钢化膜不般配没法用,2018-02-09 23:57:24,0,0,3
z***0,银牌会员,好用的,2018-03-09 10:21:18,0,0,5
aeQIarHKnmQK,铜牌会员,耳机也没有，有点不怎么开心,2018-01-14 08:46:33,0,1,3
j***e,铜牌会员,性价比很好，物有所值。,2018-01-30 13:49:33,0,0,3
j***4,银牌会员,买了两款手机都有卡顿现象,2018-01-02 19:41:24,0,1,3
j***8,铜牌会员,呵呵！还可以吧！,2018-02-02 18:12:51,0,0,3
o***4,银牌会员,质量不错,2018-03-05 09:59:12,0,0,5
j***5,银牌会员,什么玩意，手机好话先不说，还没用不知道不妄加评论，买手机的时候送了个膜，之后货到了膜的型号不对，我去找客服，之后他就让我各种发图片，我怕看不清就一直配合，到最后他跟我说这个膜是对的，我读书少你可别骗我?之后说在发一个..自己看不评论,2018-03-09 18:16:26,0,0,1
刘***3,金牌会员,手机不够大，发货太慢，还没有耳机,2018-02-27 12:29:38,0,0,2
l***4,银牌会员,物流太慢，手机一般！！！,2018-02-24 12:40:40,0,0,2
j***i,铜牌会员,还没有用呢，也不知怎样,2018-01-14 21:45:00,0,1,2
z***5,金牌会员,不满意的一次购物。同时买两个黑色的和金色的。黑色的有被拆封的痕迹、清晰度也有问题。,2018-03-06 13:45:11,0,0,1
j***i,银牌会员,华为这款手机，比之前畅玩系列差太多，这款就像个山寨机，有时开机点了没反应，点好几个图标才有反应，迟顿的要命，拍摄照像素没感觉到出色的地方，总体来说用的不顺畅，也不知是系统原因，还是开发的整体架构出了问题，,2017-11-07 15:11:00,2,1,1
j***o,铜牌会员,在京东上第一次买东西，感觉自己有种上当受骗的感觉，说好的送充电宝呢，也没见到，还有就是手机很轻，不像正品，自我感觉还不如上的好呢。也许以后在也不会在京东买东西了，京东伤透我的心。,2018-03-03 15:09:06,0,0,1
g***7,银牌会员,买的荣耀9，配送荣耀7的钢化膜！这是闹哪样？,2018-02-24 21:50:31,0,0,1
j***8,银牌会员,严重怀疑是不是正品。耗电超快，发烫。屏幕突闪。手机坏了，要不是过年，急需，决定退回。正品不都配送耳机原装充电器吗？耳机怎么没有？？？,2018-02-22 21:06:54,0,1,1
L***9,银牌会员,一般！,2018-03-10 00:13:59,0,0,5
j***o,铜牌会员,挺好用,2018-03-08 23:03:37,0,0,5
古***_,银牌会员,还可以,2018-03-08 23:48:10,0,0,5
j***v,铜牌会员,从下订单到收到手机等了五天才收到，物流太慢了，收到手机三天相机太慢相册打不开黑屏十秒才反应过来，太卡了,2018-03-08 11:39:42,0,0,1
最***烟,钻石会员,发货这个慢呀，物流这个慢呀，我也是醉了，买个手机二月二十三号下单，三月四号才收到货。,2018-03-08 17:48:43,0,0,1
天***代,铜牌会员,不错,2018-03-05 22:09:41,0,0,5
